Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 2.033524	Val Loss: 2.055300	Val Acc: 40.0
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 2.022545	Val Loss: 2.056308	Val Acc: 40.099998474121094
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 2.071834	Val Loss: 2.064338	Val Acc: 38.79999923706055
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 2.031588	Val Loss: 2.061005	Val Acc: 39.5
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 2.035220	Val Loss: 2.054381	Val Acc: 40.20000076293945
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 2.057389	Val Loss: 2.060263	Val Acc: 39.70000076293945
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 2.053859	Val Loss: 2.049143	Val Acc: 40.29999923706055
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 2.017921	Val Loss: 2.053301	Val Acc: 40.29999923706055
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 2.048953	Val Loss: 2.053726	Val Acc: 40.79999923706055
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 2.035366	Val Loss: 2.061991	Val Acc: 39.099998474121094
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 2.070591	Val Loss: 2.059108	Val Acc: 39.70000076293945
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 2.020660	Val Loss: 2.052819	Val Acc: 40.29999923706055
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 2.047307	Val Loss: 2.053715	Val Acc: 40.900001525878906
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 2.043326	Val Loss: 2.057363	Val Acc: 39.5
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 2.012170	Val Loss: 2.055020	Val Acc: 39.79999923706055
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 2.054586	Val Loss: 2.056739	Val Acc: 40.0
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 2.019129	Val Loss: 2.060478	Val Acc: 39.900001525878906
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 2.038460	Val Loss: 2.063149	Val Acc: 39.099998474121094
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 2.018364	Val Loss: 2.062281	Val Acc: 39.400001525878906
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 2.064699	Val Loss: 2.053036	Val Acc: 40.29999923706055
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 2.031355	Val Loss: 2.054168	Val Acc: 39.70000076293945
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 2.016227	Val Loss: 2.054385	Val Acc: 40.29999923706055
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 2.026746	Val Loss: 2.062693	Val Acc: 39.20000076293945
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 2.040789	Val Loss: 2.061993	Val Acc: 39.400001525878906
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 2.008202	Val Loss: 2.066163	Val Acc: 38.5
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 2.030060	Val Loss: 2.055001	Val Acc: 40.0
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 2.025170	Val Loss: 2.067003	Val Acc: 38.70000076293945
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 2.007619	Val Loss: 2.055218	Val Acc: 39.900001525878906
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 2.042940	Val Loss: 2.049489	Val Acc: 40.70000076293945
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 2.033619	Val Loss: 2.045704	Val Acc: 41.0
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 2.016565	Val Loss: 2.063676	Val Acc: 39.400001525878906
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 1.985531	Val Loss: 2.059664	Val Acc: 39.29999923706055
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 2.052689	Val Loss: 2.047663	Val Acc: 40.5
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 2.032186	Val Loss: 2.049556	Val Acc: 41.20000076293945
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 2.046300	Val Loss: 2.049672	Val Acc: 40.400001525878906
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 2.041836	Val Loss: 2.047069	Val Acc: 41.099998474121094
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 2.023758	Val Loss: 2.045363	Val Acc: 40.900001525878906
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 2.048657	Val Loss: 2.042730	Val Acc: 41.70000076293945
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 2.035911	Val Loss: 2.039529	Val Acc: 41.79999923706055
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 2.045813	Val Loss: 2.047500	Val Acc: 40.400001525878906
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 2.033044	Val Loss: 2.053105	Val Acc: 39.900001525878906
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 2.023892	Val Loss: 2.055452	Val Acc: 39.70000076293945
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 2.003935	Val Loss: 2.052225	Val Acc: 39.70000076293945
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 2.004641	Val Loss: 2.043464	Val Acc: 41.599998474121094
Train Epoch: 12 [15360/49000 (31%)]	Train Loss: 2.052751	Val Loss: 2.046647	Val Acc: 41.20000076293945
Train Epoch: 12 [20480/49000 (42%)]	Train Loss: 2.022910	Val Loss: 2.043835	Val Acc: 41.5
Train Epoch: 12 [25600/49000 (52%)]	Train Loss: 2.011128	Val Loss: 2.050400	Val Acc: 40.400001525878906
Train Epoch: 12 [30720/49000 (62%)]	Train Loss: 2.064671	Val Loss: 2.046788	Val Acc: 41.900001525878906
Train Epoch: 12 [35840/49000 (73%)]	Train Loss: 2.012204	Val Loss: 2.043930	Val Acc: 41.099998474121094
Train Epoch: 12 [40960/49000 (83%)]	Train Loss: 2.017543	Val Loss: 2.045806	Val Acc: 41.099998474121094
Train Epoch: 12 [46080/49000 (94%)]	Train Loss: 2.029377	Val Loss: 2.056294	Val Acc: 39.599998474121094
Train Epoch: 13 [0/49000 (0%)]	Train Loss: 2.026159	Val Loss: 2.047676	Val Acc: 40.29999923706055
Train Epoch: 13 [5120/49000 (10%)]	Train Loss: 2.032126	Val Loss: 2.046372	Val Acc: 40.900001525878906
Train Epoch: 13 [10240/49000 (21%)]	Train Loss: 2.042288	Val Loss: 2.050790	Val Acc: 40.70000076293945
Train Epoch: 13 [15360/49000 (31%)]	Train Loss: 2.026046	Val Loss: 2.048150	Val Acc: 41.400001525878906
Train Epoch: 13 [20480/49000 (42%)]	Train Loss: 2.017859	Val Loss: 2.047472	Val Acc: 40.70000076293945
Train Epoch: 13 [25600/49000 (52%)]	Train Loss: 1.992772	Val Loss: 2.045908	Val Acc: 41.0
Train Epoch: 13 [30720/49000 (62%)]	Train Loss: 2.033795	Val Loss: 2.053900	Val Acc: 39.900001525878906
Train Epoch: 13 [35840/49000 (73%)]	Train Loss: 2.003580	Val Loss: 2.049546	Val Acc: 40.400001525878906
Train Epoch: 13 [40960/49000 (83%)]	Train Loss: 1.995963	Val Loss: 2.045276	Val Acc: 40.79999923706055
Train Epoch: 13 [46080/49000 (94%)]	Train Loss: 2.030716	Val Loss: 2.042339	Val Acc: 41.5
Train Epoch: 14 [0/49000 (0%)]	Train Loss: 2.065828	Val Loss: 2.061158	Val Acc: 39.400001525878906
Train Epoch: 14 [5120/49000 (10%)]	Train Loss: 2.019677	Val Loss: 2.043512	Val Acc: 41.79999923706055
Train Epoch: 14 [10240/49000 (21%)]	Train Loss: 2.032564	Val Loss: 2.043764	Val Acc: 41.29999923706055
Train Epoch: 14 [15360/49000 (31%)]	Train Loss: 2.017536	Val Loss: 2.044137	Val Acc: 40.70000076293945
Train Epoch: 14 [20480/49000 (42%)]	Train Loss: 2.004843	Val Loss: 2.044516	Val Acc: 40.70000076293945
Train Epoch: 14 [25600/49000 (52%)]	Train Loss: 1.950656	Val Loss: 2.048319	Val Acc: 40.29999923706055
Train Epoch: 14 [30720/49000 (62%)]	Train Loss: 2.021820	Val Loss: 2.051709	Val Acc: 40.5
Train Epoch: 14 [35840/49000 (73%)]	Train Loss: 2.028724	Val Loss: 2.052500	Val Acc: 39.79999923706055
Train Epoch: 14 [40960/49000 (83%)]	Train Loss: 2.022598	Val Loss: 2.040190	Val Acc: 41.900001525878906
Train Epoch: 14 [46080/49000 (94%)]	Train Loss: 2.022902	Val Loss: 2.045468	Val Acc: 40.400001525878906
Train Epoch: 15 [0/49000 (0%)]	Train Loss: 2.016865	Val Loss: 2.046253	Val Acc: 41.099998474121094
Train Epoch: 15 [5120/49000 (10%)]	Train Loss: 2.031545	Val Loss: 2.044245	Val Acc: 41.20000076293945
Train Epoch: 15 [10240/49000 (21%)]	Train Loss: 1.990416	Val Loss: 2.038591	Val Acc: 42.0
Train Epoch: 15 [15360/49000 (31%)]	Train Loss: 2.021558	Val Loss: 2.039866	Val Acc: 42.400001525878906
Train Epoch: 15 [20480/49000 (42%)]	Train Loss: 2.005659	Val Loss: 2.051577	Val Acc: 40.400001525878906
Train Epoch: 15 [25600/49000 (52%)]	Train Loss: 2.037728	Val Loss: 2.034357	Val Acc: 42.70000076293945
Train Epoch: 15 [30720/49000 (62%)]	Train Loss: 2.026447	Val Loss: 2.037801	Val Acc: 42.29999923706055
Train Epoch: 15 [35840/49000 (73%)]	Train Loss: 1.976279	Val Loss: 2.042162	Val Acc: 41.5
Train Epoch: 15 [40960/49000 (83%)]	Train Loss: 2.019108	Val Loss: 2.044670	Val Acc: 41.5
Train Epoch: 15 [46080/49000 (94%)]	Train Loss: 1.973135	Val Loss: 2.040110	Val Acc: 41.599998474121094
Train Epoch: 16 [0/49000 (0%)]	Train Loss: 2.014584	Val Loss: 2.061201	Val Acc: 39.0
Train Epoch: 16 [5120/49000 (10%)]	Train Loss: 2.018970	Val Loss: 2.043274	Val Acc: 41.599998474121094
Train Epoch: 16 [10240/49000 (21%)]	Train Loss: 1.993289	Val Loss: 2.042794	Val Acc: 41.79999923706055
Train Epoch: 16 [15360/49000 (31%)]	Train Loss: 2.000559	Val Loss: 2.048940	Val Acc: 40.79999923706055
Train Epoch: 16 [20480/49000 (42%)]	Train Loss: 1.988787	Val Loss: 2.040084	Val Acc: 42.099998474121094
Train Epoch: 16 [25600/49000 (52%)]	Train Loss: 2.022812	Val Loss: 2.042983	Val Acc: 41.20000076293945
Train Epoch: 16 [30720/49000 (62%)]	Train Loss: 2.051300	Val Loss: 2.046071	Val Acc: 40.599998474121094
Train Epoch: 16 [35840/49000 (73%)]	Train Loss: 2.004120	Val Loss: 2.053886	Val Acc: 39.400001525878906
Train Epoch: 16 [40960/49000 (83%)]	Train Loss: 1.990241	Val Loss: 2.041603	Val Acc: 40.79999923706055
Train Epoch: 16 [46080/49000 (94%)]	Train Loss: 2.042554	Val Loss: 2.043306	Val Acc: 41.400001525878906
Train Epoch: 17 [0/49000 (0%)]	Train Loss: 2.044395	Val Loss: 2.041312	Val Acc: 42.0
Train Epoch: 17 [5120/49000 (10%)]	Train Loss: 2.029308	Val Loss: 2.050382	Val Acc: 40.099998474121094
Train Epoch: 17 [10240/49000 (21%)]	Train Loss: 2.027881	Val Loss: 2.047167	Val Acc: 41.400001525878906
Train Epoch: 17 [15360/49000 (31%)]	Train Loss: 2.003309	Val Loss: 2.049017	Val Acc: 40.400001525878906
Train Epoch: 17 [20480/49000 (42%)]	Train Loss: 1.990538	Val Loss: 2.049339	Val Acc: 40.20000076293945
Train Epoch: 17 [25600/49000 (52%)]	Train Loss: 2.031969	Val Loss: 2.046937	Val Acc: 40.900001525878906
Train Epoch: 17 [30720/49000 (62%)]	Train Loss: 1.997571	Val Loss: 2.037240	Val Acc: 42.099998474121094
Train Epoch: 17 [35840/49000 (73%)]	Train Loss: 1.997484	Val Loss: 2.037817	Val Acc: 41.70000076293945
Train Epoch: 17 [40960/49000 (83%)]	Train Loss: 1.983517	Val Loss: 2.043597	Val Acc: 41.5
Train Epoch: 17 [46080/49000 (94%)]	Train Loss: 2.020675	Val Loss: 2.046893	Val Acc: 40.79999923706055
Train Epoch: 18 [0/49000 (0%)]	Train Loss: 2.037696	Val Loss: 2.046504	Val Acc: 41.400001525878906
Train Epoch: 18 [5120/49000 (10%)]	Train Loss: 2.004994	Val Loss: 2.045848	Val Acc: 41.400001525878906
Train Epoch: 18 [10240/49000 (21%)]	Train Loss: 2.046588	Val Loss: 2.048339	Val Acc: 40.900001525878906
Train Epoch: 18 [15360/49000 (31%)]	Train Loss: 2.004010	Val Loss: 2.048855	Val Acc: 40.400001525878906
Train Epoch: 18 [20480/49000 (42%)]	Train Loss: 1.989097	Val Loss: 2.045474	Val Acc: 41.400001525878906
Train Epoch: 18 [25600/49000 (52%)]	Train Loss: 2.000381	Val Loss: 2.040271	Val Acc: 41.599998474121094
Train Epoch: 18 [30720/49000 (62%)]	Train Loss: 2.026656	Val Loss: 2.040614	Val Acc: 41.5
Train Epoch: 18 [35840/49000 (73%)]	Train Loss: 2.020624	Val Loss: 2.045937	Val Acc: 41.20000076293945
Train Epoch: 18 [40960/49000 (83%)]	Train Loss: 1.987218	Val Loss: 2.053093	Val Acc: 39.70000076293945
Train Epoch: 18 [46080/49000 (94%)]	Train Loss: 2.019270	Val Loss: 2.047364	Val Acc: 40.79999923706055
Train Epoch: 19 [0/49000 (0%)]	Train Loss: 2.042042	Val Loss: 2.051718	Val Acc: 39.599998474121094
Train Epoch: 19 [5120/49000 (10%)]	Train Loss: 2.040770	Val Loss: 2.053822	Val Acc: 40.29999923706055
Train Epoch: 19 [10240/49000 (21%)]	Train Loss: 2.000415	Val Loss: 2.041869	Val Acc: 41.099998474121094
Train Epoch: 19 [15360/49000 (31%)]	Train Loss: 2.013540	Val Loss: 2.045892	Val Acc: 41.099998474121094
Train Epoch: 19 [20480/49000 (42%)]	Train Loss: 2.038691	Val Loss: 2.042496	Val Acc: 41.599998474121094
Train Epoch: 19 [25600/49000 (52%)]	Train Loss: 2.039146	Val Loss: 2.048493	Val Acc: 40.79999923706055
Train Epoch: 19 [30720/49000 (62%)]	Train Loss: 2.026328	Val Loss: 2.049355	Val Acc: 40.599998474121094
Train Epoch: 19 [35840/49000 (73%)]	Train Loss: 2.018310	Val Loss: 2.040496	Val Acc: 41.099998474121094
Train Epoch: 19 [40960/49000 (83%)]	Train Loss: 2.023301	Val Loss: 2.048254	Val Acc: 41.20000076293945
Train Epoch: 19 [46080/49000 (94%)]	Train Loss: 2.023497	Val Loss: 2.044534	Val Acc: 41.599998474121094
Train Epoch: 20 [0/49000 (0%)]	Train Loss: 2.010930	Val Loss: 2.041226	Val Acc: 41.5
Train Epoch: 20 [5120/49000 (10%)]	Train Loss: 2.029080	Val Loss: 2.039999	Val Acc: 41.29999923706055
Train Epoch: 20 [10240/49000 (21%)]	Train Loss: 2.019537	Val Loss: 2.044050	Val Acc: 41.29999923706055
Train Epoch: 20 [15360/49000 (31%)]	Train Loss: 2.020346	Val Loss: 2.049146	Val Acc: 40.900001525878906
Train Epoch: 20 [20480/49000 (42%)]	Train Loss: 1.979897	Val Loss: 2.037546	Val Acc: 42.29999923706055
Train Epoch: 20 [25600/49000 (52%)]	Train Loss: 2.011462	Val Loss: 2.036145	Val Acc: 42.5
Train Epoch: 20 [30720/49000 (62%)]	Train Loss: 2.020437	Val Loss: 2.044880	Val Acc: 41.0
Train Epoch: 20 [35840/49000 (73%)]	Train Loss: 2.038943	Val Loss: 2.044994	Val Acc: 40.70000076293945
Train Epoch: 20 [40960/49000 (83%)]	Train Loss: 2.018951	Val Loss: 2.038641	Val Acc: 41.5
Train Epoch: 20 [46080/49000 (94%)]	Train Loss: 2.025582	Val Loss: 2.048572	Val Acc: 41.79999923706055
Train Epoch: 21 [0/49000 (0%)]	Train Loss: 2.008463	Val Loss: 2.050732	Val Acc: 41.5
Train Epoch: 21 [5120/49000 (10%)]	Train Loss: 1.992415	Val Loss: 2.045013	Val Acc: 41.20000076293945
Train Epoch: 21 [10240/49000 (21%)]	Train Loss: 2.001345	Val Loss: 2.046019	Val Acc: 41.0
Train Epoch: 21 [15360/49000 (31%)]	Train Loss: 2.012000	Val Loss: 2.044970	Val Acc: 41.599998474121094
Train Epoch: 21 [20480/49000 (42%)]	Train Loss: 2.009819	Val Loss: 2.041645	Val Acc: 41.099998474121094
Train Epoch: 21 [25600/49000 (52%)]	Train Loss: 2.011028	Val Loss: 2.050279	Val Acc: 39.5
Train Epoch: 21 [30720/49000 (62%)]	Train Loss: 2.007482	Val Loss: 2.046307	Val Acc: 41.20000076293945
Train Epoch: 21 [35840/49000 (73%)]	Train Loss: 2.020758	Val Loss: 2.034569	Val Acc: 42.099998474121094
Train Epoch: 21 [40960/49000 (83%)]	Train Loss: 2.049397	Val Loss: 2.044908	Val Acc: 41.5
Train Epoch: 21 [46080/49000 (94%)]	Train Loss: 2.005866	Val Loss: 2.045373	Val Acc: 41.20000076293945
Train Epoch: 22 [0/49000 (0%)]	Train Loss: 2.041581	Val Loss: 2.051089	Val Acc: 40.20000076293945
Train Epoch: 22 [5120/49000 (10%)]	Train Loss: 2.008615	Val Loss: 2.048212	Val Acc: 40.70000076293945
Train Epoch: 22 [10240/49000 (21%)]	Train Loss: 2.010830	Val Loss: 2.039595	Val Acc: 41.5
Train Epoch: 22 [15360/49000 (31%)]	Train Loss: 2.027752	Val Loss: 2.049894	Val Acc: 40.900001525878906
Train Epoch: 22 [20480/49000 (42%)]	Train Loss: 2.010019	Val Loss: 2.039322	Val Acc: 41.79999923706055
Train Epoch: 22 [25600/49000 (52%)]	Train Loss: 2.003478	Val Loss: 2.033638	Val Acc: 42.29999923706055
Train Epoch: 22 [30720/49000 (62%)]	Train Loss: 1.992064	Val Loss: 2.035569	Val Acc: 41.599998474121094
Train Epoch: 22 [35840/49000 (73%)]	Train Loss: 2.040465	Val Loss: 2.048962	Val Acc: 40.70000076293945
Train Epoch: 22 [40960/49000 (83%)]	Train Loss: 1.999110	Val Loss: 2.040327	Val Acc: 41.5
Train Epoch: 22 [46080/49000 (94%)]	Train Loss: 1.990427	Val Loss: 2.045985	Val Acc: 40.20000076293945
Train Epoch: 23 [0/49000 (0%)]	Train Loss: 1.978324	Val Loss: 2.039880	Val Acc: 42.0
Train Epoch: 23 [5120/49000 (10%)]	Train Loss: 1.996866	Val Loss: 2.047766	Val Acc: 41.599998474121094
Train Epoch: 23 [10240/49000 (21%)]	Train Loss: 1.979604	Val Loss: 2.055063	Val Acc: 40.20000076293945
Train Epoch: 23 [15360/49000 (31%)]	Train Loss: 2.014606	Val Loss: 2.039478	Val Acc: 41.5
Train Epoch: 23 [20480/49000 (42%)]	Train Loss: 2.013565	Val Loss: 2.049567	Val Acc: 40.5
Train Epoch: 23 [25600/49000 (52%)]	Train Loss: 1.998673	Val Loss: 2.038729	Val Acc: 42.0
Train Epoch: 23 [30720/49000 (62%)]	Train Loss: 1.995839	Val Loss: 2.035142	Val Acc: 42.400001525878906
